"Precursor.Id","Protein.Group","Genes","Precursor.Charge","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"Frac3_PEP0313_2","SYN0115","GENE0115",4,736039.7,958235.1,1366744.1,1450892.3,1233676.4,663139.7,1127917.9,1013084.9,921893.9,976748.2,664344.6,1203598.7,711260.2,891311.1,860498.1,1091940.1,704371.2,757260.3,797800.2,612945.9,1084939,1244055.6,1238680.8,1200921.6,1118660.9,941742.3,921495.3,1391089.8,1313006,838082.9
"Frac3_PEP0314_2","SYN0015","GENE0015",2,525353.4,608851.7,405854.1,376553.1,396346.9,693188.4,363858.1,549415.9,639903,676851.2,906007.6,354269.6,506370.5,443514.1,666707.8,995838.8,589108.7,781843.6,1455643.9,1204119.4,875352,735280,764448.7,610955.2,723007.6,812494.7,812414.5,1034275.8,NA,760842.6
"Frac3_PEP0315_2","SYN0087","GENE0087",4,5992728.6,3965727,5432970,6824693.8,6003691.6,4672508.6,4636647.4,4426710.7,5551004.2,3916941.6,4925617.5,4264156.7,4316621.1,5937589.4,5648943,4618368.2,4347255.4,5814458.7,3816863.6,5200296.6,3693455.9,4191034.1,4789689.7,NA,4324636.9,4133452.4,4249190.4,5086796.2,4728520.5,4110171.8
"Frac3_PEP0316_2","SYN0065","GENE0065",2,720062.2,1205623.8,672508.4,1921822.5,913338.4,900197.5,845894.2,887557.6,1307376.6,916139.1,1123064.8,747838.1,1421915,565934.3,1078635.8,961951.6,1385949.1,1923243.8,1983587,923541.4,1618943.6,1354321,878427.5,1008835.1,1063923.6,1229300,1981980.9,1557821.4,1784118.5,1723183.6
"Frac3_PEP0317_2","SYN0027","GENE0027",3,19540728.1,NA,30745836.4,31052940.1,33916919.6,7929531.3,5803720,NA,NA,NA,31197828.8,25475850.4,40659462.1,30288871.2,NA,2277770.3,NA,NA,4661878.5,NA,24594170.2,22846678.3,14026918.8,NA,13493104.7,6665666.7,2598476.8,NA,NA,NA
"Frac3_PEP0318_2","SYN0133","GENE0133",3,NA,3657974.4,2532515.4,NA,NA,NA,4444622.5,2928850.3,2928926.4,3662256.5,3351985.9,5013941.5,6296612,NA,5687174.3,2206120.1,1561011.1,1622969.6,1734877.4,2185606.6,2106108.6,1887380.1,1550003.3,2093818.6,2177304.9,2762947.7,2707752.1,NA,1442667.8,NA
"Frac3_PEP0319_2","SYN0008","GENE0008",2,184382.9,184828.9,218221.4,145468.6,157028.3,306335.7,288460.4,206077.2,211108.3,470633.7,239852.9,178682.6,177540.1,165305.7,NA,229709.5,137066.3,133571.6,178281.7,NA,149679.7,154112.4,184651.1,224746.9,153288.8,247728.6,184359.1,184233.5,157895.4,156902.9
"Frac3_PEP0320_2","SYN0076","GENE0076",2,2407065.1,2816373.8,3349948.9,2169646.9,1662060.4,1912901.8,NA,1816454.9,1861515.6,1994756.4,1799833,2146837.7,1943053.3,1162645.7,1720600,10263390,11333271.5,15085723.9,18138178.9,14346178,18272191.3,8965842.7,13946944,12907070.1,12246079,16429836.7,21501119.9,11370117.7,17454741.5,13138344
"Frac3_PEP0321_2","SYN0078","GENE0078",4,526862.7,558658.3,456316.4,535215.3,885992.2,NA,433555.3,468579.7,269507.9,485556.5,490949.3,511825.6,656023.2,494967.4,473122.6,288270.6,359700.3,512263.4,308186.4,384271.5,351326,315171.1,364862.7,466324.2,332558,378469.7,417256.2,248938.3,299879.7,285088.6
"Frac3_PEP0322_2","SYN0126","GENE0126",4,175999.6,190481.3,218761.2,203618.6,189923,320204.7,172263.2,NA,306195.8,192203.1,194236,245963.8,219285.1,320074.9,241556.8,214357.2,222949.4,227824.6,229299.3,112918.5,128831,143092.9,183943.7,223287.4,111416.4,215008.4,202577.1,210466,163630.4,227300.4
"Frac3_PEP0323_2","SYN0032","GENE0032",2,253791.8,367359.7,428308.1,587565.5,286046.6,475639.3,343000.2,340940.9,329999.4,599735.8,560451.7,349723.2,420355.6,328802.4,358559,505147.7,467250.9,512604.7,349933.9,346886.9,396832.4,484390,504644.6,404501.1,474020.2,541350.6,304746.2,515113,473018.5,677403.6
"Frac3_PEP0324_2","SYN0003","GENE0003",4,NA,915966.1,813112.5,913991.2,865283.7,NA,807615.4,NA,690832.7,NA,NA,1362096.7,1038457.9,811728.9,960044.1,NA,1241912.5,906435.3,1686187.6,1195183.2,1104103.2,1045802.8,NA,1505684.1,NA,1557545.5,904041.6,1173063.3,916837.2,NA
"Frac3_PEP0325_2","SYN0012","GENE0012",2,NA,326728.2,194084,348224.7,304837.4,183344.6,201749.1,NA,NA,NA,187479.2,332102.5,223797.2,329715.9,200103.3,190882.3,NA,NA,160968.7,NA,207519.1,149030,179215.9,115086.9,145762.5,NA,NA,187379.4,NA,158187.6
"Frac3_PEP0326_2","SYN0039","GENE0039",4,39367116.9,NA,34902870.8,37721701.4,20181248.6,NA,29159864.1,NA,NA,33647670.1,23716555,35010251.3,18806926.5,34111835.7,23367389.2,57352455.8,NA,NA,35856463.3,NA,35007677.5,55899545.4,47206964,37725577.2,41115770.6,60704883.1,NA,64444887.7,NA,45361343.3
"Frac3_PEP0327_2","SYN0040","GENE0040",2,5841934.3,6881706,4591325,NA,7205196.4,6004741.8,8315626.4,8672217.7,11872958.1,5984345.1,7690806,4546192.2,5756166.1,7893764.1,3838234.3,5846579,9316593.1,9687614.2,16343230.7,13199013,13162151.6,13085402.2,5494274.1,7814823.1,7490963.3,10777267.5,13282942.9,8144717,16154431,12969435.1
"Frac3_PEP0328_2","SYN0035","GENE0035",3,121237.2,107311.5,127304.9,133206.7,138002,420805.6,493807.2,303456.4,432384.3,436871.7,149296.8,113805,129700.9,115167.5,215790.8,261472.3,250020.9,140069.5,252224.3,242824.2,87493.7,121403.5,71957.7,91085,104503.8,165370.1,257872.2,315811.4,322002.6,208316.4
"Frac3_PEP0329_2","SYN0083","GENE0083",2,482775.3,239201.7,253126.4,235893.4,380934.1,NA,NA,NA,NA,NA,321685.6,364680.7,233819.7,463086.2,626034.8,NA,NA,NA,NA,511106.3,464886.6,304746.2,476447.5,403150.4,399972.8,NA,NA,NA,NA,NA
"Frac3_PEP0330_2","SYN0093","GENE0093",2,4496881.5,2399049.1,4575969.2,3231874,4446594.3,2857275.9,5060010.7,2715477,3821096.9,3565258.7,2428024.7,2745399.2,4400936.5,2636031.1,3018648.3,4436146.5,NA,5631916,7463593.2,5830463.8,3932175,3924467.9,4583171.9,3315638.7,4334958.1,3751322.4,5914061.5,6584281.2,3589200.8,4531830.2
"Frac3_PEP0331_2","SYN0099","GENE0099",4,413485.4,284946.2,352715.3,248541.6,265028.7,241929.3,263878.7,252247.1,277390.6,NA,273133.6,204813.8,225289.7,310524.4,469364.4,126559.2,146155.6,139923.7,87477.8,164319.9,114440,80603,NA,123612.8,137953.9,110452.3,NA,188999.8,135114.4,100541.4
"Frac3_PEP0332_2","SYN0105","GENE0105",4,871011.3,1625272.9,1785259.4,878436.3,1969033.1,1211161.1,999524.1,1247970.8,1434507.7,1445688.1,1029031.6,1221089.2,1703390.4,1142323.6,1827580.9,1879963,2153954.9,3462612.5,1480384.9,NA,1260894.4,2181137.5,2105012,1376163.5,2843709.5,1948555.6,2199298.1,3552715.7,1728180.9,3179545.5
"Frac3_PEP0333_2","SYN0009","GENE0009",2,NA,1499084.9,624564.5,643723.1,NA,1297651.1,1166451.5,1041961,1968390.1,1127205.5,1689588.6,879874,888136.6,1089071.4,1357983.2,1509929.7,1561905.5,NA,1075511.6,1230702,1641381.2,2038316.3,1468713.4,1666035,2915616.1,1250869.1,NA,1819647.6,1157976.5,1284913.2
"Frac3_PEP0334_2","SYN0067","GENE0067",2,67407.2,68309,55482.4,50518.3,75933.8,56879.2,72323.2,64982.3,74145.5,68388.3,60691.6,54784.3,92467.4,79122.6,64197.1,162883.3,119272.2,168202.2,130642.5,198179,102651.4,138814,137043.7,134591.8,219276.7,159229.9,145938.5,137826.6,97045.1,94337.1
"Frac3_PEP0335_2","SYN0070","GENE0070",4,3762864.4,4339811.3,3852829.4,5424286.3,3962430.3,2772820.5,2143821.2,2151627.9,2687582.5,3277618.7,4074229.9,3576018.3,2750922.3,2708280.6,2262919.7,520586.2,664010.4,563261.3,651499.9,673259.6,1368795.8,1138792.5,533304.5,725205.6,691942.9,809903.1,521374.6,626555.6,623519.1,718948.1
"Frac3_PEP0336_2","SYN0113","GENE0113",2,8109103.8,NA,4531240.8,10513719.4,12719710.1,6101464.7,8893529.4,6582721.5,7333566.8,6863910.3,7095047.9,7344547.3,4814475.8,3992088.2,5992606.6,15439422.7,7855205.2,10058718.7,14431585.1,16987294.2,12154274.8,10587946.8,9901490,14597660.7,8731893.2,10284812.2,7991349.7,12296566.8,12317286.9,10105225.1
"Frac3_PEP0337_2","SYN0099","GENE0099",2,155145.9,126962.3,89009.1,113822,102751.5,NA,NA,NA,NA,112591.8,173632.5,105793.7,NA,145238.5,116564,NA,NA,186766.2,NA,NA,109846.4,160559.8,156883.8,206009.3,209920.2,NA,NA,168888.1,173217.4,NA
"Frac3_PEP0338_2","SYN0012","GENE0012",4,240059.7,197825.5,252713.3,183874.2,158430.8,159621.5,150782.7,156293.5,234116.6,232233.3,202043.5,206540.5,268904.3,153167.7,143530.8,110324.9,118829.5,102865.2,69728.4,85332.8,87448.6,75587.8,103696,NA,103771.3,90284.2,83939.7,64919.4,NA,75846.8
"Frac3_PEP0339_2","SYN0061","GENE0061",2,819472.3,711079.3,722861.7,684274,512864.7,766954.2,434857.9,461148,455811,376872.3,541951.5,765781.3,219044.3,478411.8,NA,434175.7,348250.4,536939.1,609383,351343.1,550428.5,605396.2,769913.8,525377.7,383987.6,644178.4,573613.7,674058.4,478350.5,367787.2
"Frac3_PEP0340_2","SYN0065","GENE0065",3,6237256.1,5058428.7,6061327.4,9551611.9,8168741.2,5741464.2,6243232.4,5377444.9,4129727.1,5925089.6,7859607.2,5090749.6,6934265.2,5745330.9,4842867.6,15975797.1,20855908.2,18418572.3,14911869.1,18739104.1,19504206.7,29998811.2,NA,30880992.2,22944388.3,24663983.1,18962086.5,31602887,NA,19735484.1
"Frac3_PEP0341_2","SYN0127","GENE0127",2,NA,144923.2,85756.1,NA,81738.6,23788,NA,19117.1,23060.6,26815.1,109123.6,91865.3,118146.2,104764.1,NA,35665.6,55476.6,56342.3,50932.9,41631.8,244244.7,NA,182919.4,NA,192445,39657.3,46532.7,65608.2,32561.6,43296.9
"Frac3_PEP0342_2","SYN0084","GENE0084",3,243790,225722.8,141908.1,228262.9,295946.2,183829.7,199559.4,240025.9,279156.6,260180.5,194211.7,395185.4,266050.4,256584,378933.4,160138.7,265031.1,256320.7,191694.2,171290,195705.4,188408.6,233290.2,217183.5,217985.7,208380.4,154010.8,125594.3,226795.8,236762.5
"Frac3_PEP0343_2","SYN0085","GENE0085",3,808357.3,986970.9,486531.6,571288,1153286.4,436007.5,662137.5,1152253.3,NA,544186.7,757102.8,787341.4,NA,722299.6,829328.3,1637383.8,NA,1366535.7,1021057.5,1183060.8,NA,2097070.9,2076069.9,1570964.4,1873980.2,NA,2317960.5,2216269.9,1338142.2,2645285.8
"Frac3_PEP0344_2","SYN0011","GENE0011",4,394524.4,407101.9,195230,484375.3,339071.9,544113.1,332808.2,315963.5,278036.2,268328.9,343155.9,319129.4,246152.8,312512.2,365206.4,618694.7,476853.2,315126.3,570513.3,572788.3,754892.2,341451.8,359495.5,521457.7,655314.2,623887.6,616395.8,676610.1,370065.9,519147.3
"Frac3_PEP0345_2","SYN0021","GENE0021",4,3067231.8,3360651.4,2948886.9,2517671.6,2838874.1,NA,NA,NA,NA,NA,2462578.7,3234570.3,3080287.6,1783694.5,3010048.7,1415851.1,NA,NA,NA,NA,1927996.7,2872052.3,1713561.5,1914742.3,2521318.9,NA,2371464.6,1621173.2,NA,NA
"Frac3_PEP0346_2","SYN0103","GENE0103",2,3524232.4,NA,3701143.3,4272666.8,4534128.4,3660716.1,4303741.6,6239021,5445149.4,4700613.8,6042031.2,4108857.1,6695070,4959794.3,3551688,8679235.4,8051868.4,10417206.9,6357369.1,5784418.1,6874664.4,7483787,NA,6987544.8,6895927.5,6411779.8,6460287,7178294.8,6902352.1,8906725
"Frac3_PEP0347_2","SYN0040","GENE0040",3,319558.3,386952.2,475825.9,387021.4,322868.4,374329.6,433954.9,381832,466900.6,407431.4,576916,377830.8,391819.4,216821.1,470597.8,518413.4,668009.2,547040.9,314763.5,413639.2,352377.9,379489.8,395542.6,400469.8,322707.1,377680.6,440951.9,324597.3,327272.6,316354
"Frac3_PEP0348_2","SYN0132","GENE0132",3,3720568.7,2585602.2,2284523.6,2614842.4,2344890.2,1697347.2,2358603.4,1253940.9,1427337.5,2913493.2,2627947,2391005.8,3664990.2,2040533.4,NA,1815019.2,1529093.9,2036065.9,1633526.1,2437220.8,1433641.9,1043114.4,1324785.5,1273924.6,NA,1680933.5,1439870.8,1854642.1,2776932.7,1148421.2
"Frac3_PEP0349_2","SYN0129","GENE0129",4,5653620.4,3347807.2,3875547.7,3237731.5,NA,NA,723937.8,NA,NA,868814.7,3260454,1949760.3,3515523.8,4741823,3476696,982466.2,1189412,NA,NA,NA,5649443.7,4637046.1,6535046.4,5641738.8,3627632.1,1412722.8,NA,NA,NA,NA
"Frac3_PEP0350_2","SYN0080","GENE0080",2,1274869.9,1260304.4,931035.1,954936.6,1451343,1733770.8,1486672.1,NA,1169957.8,866044.1,1477051.4,1049805,928158.5,951759,1194053.8,673165.5,662300.5,423027.7,571618.8,538068.4,790585.7,573982.6,698874.6,383173,499940.3,572900.6,539518.2,442363,592359,437779.2
"Frac3_PEP0351_2","SYN0099","GENE0099",3,NA,7633572.5,6288000.6,5072033,7190810.2,5858736.9,NA,NA,4029444.2,3529718.4,5522120.9,5509332,5260502.5,6694554.4,4146559.3,NA,NA,NA,6491687.6,NA,NA,7411801.9,8862478.5,8074345.6,6675264.7,8272379.8,4803092.2,9399220.6,NA,8188069
"Frac3_PEP0352_2","SYN0024","GENE0024",4,2742992.8,2532066.5,2363297.4,2773438.3,2423315.3,3525297,2377494.2,1720627.4,2533491.4,3069856.5,3021689.9,NA,1701403.7,2444805.8,2135878.5,2281564.5,1320133.6,1280699.1,1429090.5,1445090.4,1478943.4,1378662.4,1700569.2,1278462.6,1684698.8,1926385.8,1970848.5,1347726.9,1375482.7,1799651.7
"Frac3_PEP0353_2","SYN0066","GENE0066",3,744752.8,1024198.5,580407.7,711027.8,467994,NA,841677.7,715717.1,544744.8,497206.8,NA,989054.1,540293.6,1056691.5,750613.2,2109851.6,2091030.2,1555224.1,1961861.5,1421478.7,2443447.3,1535644.7,1720248.3,2010998.9,2032366.9,1290274.5,1586046,2047496.8,1213173,1635784.2
"Frac3_PEP0354_2","SYN0091","GENE0091",2,1504365.8,NA,1489710.4,1283071.7,1409012,920535.3,1337706,1096050.1,1353397.1,NA,1149251.3,1341832.9,NA,1095933.9,1029612.7,3402368.6,5377448.6,7897206.8,8181680.7,3864338.2,4847199.7,NA,4247854.2,NA,NA,5249279,4201337.2,4438655.5,4831783.9,6412512.2
"Frac3_PEP0355_2","SYN0017","GENE0017",4,836802.6,NA,NA,873628.8,1313816.7,339933.6,NA,336959.9,253254.2,233483.4,819870.2,742193.5,953708.2,652401.4,669933.7,NA,145452.8,156914.2,127208.7,165540,382973.8,556423.2,598609.8,417345.2,802200.3,184831.5,228721,259018,NA,124010.4
"Frac3_PEP0356_2","SYN0024","GENE0024",4,148986.7,111462,146536.6,159311.4,121197.6,176449.2,130291.2,107578.2,135584,166096.6,133362.6,NA,120737.5,129225.7,147005.8,188328.9,169806.7,117524.2,178122.4,157460.4,169347.2,159682.7,207051.6,117137.5,107346.9,196918,171645.5,176545.4,130454.5,196101.9
"Frac3_PEP0357_2","SYN0098","GENE0098",2,268764.6,352053.3,334913,370341.8,250915.7,400518.8,NA,NA,481616,NA,309354.2,348246.8,646378.6,NA,350715.5,NA,347892.2,351673.2,NA,223589.4,270802.5,271317,219042.3,287782.1,238011.4,NA,422213.3,NA,NA,NA
"Frac3_PEP0358_2","SYN0080","GENE0080",4,240393.4,369321.3,253989.2,319052.6,222778.4,NA,NA,NA,NA,NA,232759.1,212902.1,397130.7,355827.3,301849.9,930374.4,660499.3,NA,NA,457437.7,686912.7,736073.2,751469.7,638513,542517.2,480473.9,448571.2,NA,NA,NA
"Frac3_PEP0359_2","SYN0085","GENE0085",3,3876427.5,7281181.3,5534291.9,3791144.5,8765199.4,12564673.9,NA,NA,NA,NA,7620267.7,5972513.7,5363622.6,4826057.8,6305508.1,NA,NA,NA,NA,12672373.6,5631137,3418584.5,9565150.8,6281557.8,5330296.9,NA,NA,NA,12724768.4,NA
"Frac3_PEP0360_2","SYN0045","GENE0045",2,210738.8,222363,243615.9,241374.7,192644,234495.6,329796.2,218357.4,211685.5,286257,202292.9,256053.5,233419.8,154020,338136.5,214251.6,373838.6,221652.5,423793.4,202016.9,213185.9,270385.9,312088.3,455388.6,196687.2,194563.1,NA,398319.5,338969.9,354303.5
"Frac3_PEP0361_2","SYN0030","GENE0030",4,2975342.4,4010623.3,3142826.1,2354754.6,5050170.7,NA,4309778.1,NA,NA,NA,3635412.8,3955643.7,2867182.2,4114060.3,2791963.7,NA,3023478.1,NA,1577692,NA,2050100,1664511.7,2501975.8,1876850.4,1736602.4,NA,2335209.6,NA,NA,NA
"Frac3_PEP0362_2","SYN0070","GENE0070",4,435490.9,391142.5,278829.1,327706.3,456677.3,256541.2,272393.9,211825.3,456048.6,279351.8,362766.9,451208.3,500902.1,324075.1,251186.4,866191.2,1015152.7,1327800.9,827971.7,775539.8,1060476.7,1008683.5,1595708.1,1621990.1,1415681.5,960625.1,831981.7,853465.5,1363880.5,1084808.8
"Frac3_PEP0363_2","SYN0087","GENE0087",2,16425556.3,10465386.1,10549954.1,14359646.2,14966633.5,68100735.4,68306675.2,46294584.8,37099525.4,54680259,24227751.8,7820380.9,14242995.4,22041315.9,11142851.2,78086325.6,99969805.1,61772817.6,49922411.6,87320522.4,21580899.7,26647286.2,17799740.8,20601331.6,17904791.5,57805812.1,64586020.1,128968244.9,91421722.1,61665892.5
"Frac3_PEP0364_2","SYN0072","GENE0072",2,86386.1,NA,113213.3,90154.9,85702.1,166507.9,149853,120950,118878.1,114596.7,124165.7,120826.7,115928,147574.3,174952.9,87221.2,81589.2,80956.9,90075.9,65586.3,83474.6,101437.5,75371.8,80608.8,62626.2,51527.6,81010,74498.5,84058.9,64725.8
"Frac3_PEP0365_2","SYN0080","GENE0080",4,9720691,13095967.1,7202193.3,14687289.8,12216844.5,1435098.1,2529016.6,3217868.8,2438538.9,1349215.3,10401071.4,14254691.5,18235964.1,17860460.1,12808712.8,1535727.6,3790225.6,2436388,1595021.1,2713904.2,14854049.3,13095385.7,15424877,13869353.1,14507929.9,1740991.8,1560017.3,1613323.1,1933504.8,2858551.6
"Frac3_PEP0366_2","SYN0023","GENE0023",2,2183545.4,2235422.5,3113810.4,NA,1293831.1,2517847.8,2103027,4039707.2,2041100.6,NA,1953933.8,2027739.5,1482529.9,1959072.7,2639666.4,1411209,1478639.3,1759756.3,2028447.6,1727118.8,1575894.7,1515840.1,1191472.5,1313649.4,882675.2,1197554.9,1273548.1,1597015.5,1364394.5,1225909.3
"Frac3_PEP0367_2","SYN0048","GENE0048",3,944167,523889,610705.2,824366.8,775872.7,1357021.5,1010586.9,1566924.9,2053256.8,1700648.8,1017189.2,807539.1,1082335.6,627448,1049872.1,446832.2,507356.5,374233.3,411725,534274.8,366754.3,290166.7,238664.9,298038.1,263468.2,343111.2,451554.3,468440.7,NA,344346.4
"Frac3_PEP0368_2","SYN0059","GENE0059",3,24939.8,29608.2,26641.9,35517.5,20012.2,NA,NA,NA,NA,37705.3,38905.2,30811.8,32002.2,42224.7,39901.5,NA,19181.3,NA,NA,NA,15014.8,28519.9,14356.2,15974.3,NA,NA,NA,9245.4,NA,19081.8
"Frac3_PEP0369_2","SYN0089","GENE0089",3,NA,12906147.7,12200201.5,13020747.9,NA,14831593.2,9825112.3,14727422.2,10503275.4,8604745.9,11089753.3,11242638.6,10583610.6,8704567.7,12607033.4,19377451.8,21061734.5,23434425.4,20065754.4,28579572.4,23955435.2,23770590.5,17488153.3,24398334.6,19893545.4,18620858.7,NA,25080913,23740585.2,28775485.1
"Frac3_PEP0370_2","SYN0005","GENE0005",3,3264509.3,2389949.1,2320536.5,1796051.6,3797882,4890099.3,1637625.8,2008691.6,2716610.3,NA,3771243.6,2059244.6,2072193.3,3672476,3127070,NA,2309695.8,910520.6,940809.9,NA,1040601.3,1463157.3,1328194.1,831145.6,1268236.6,1869174.9,1410525.6,884680.5,919147.1,805479.7
"Frac3_PEP0371_2","SYN0087","GENE0087",2,456264.6,841818.5,635499.4,634124.6,392864.2,663335.7,349573.8,542159.3,795377.8,325459.1,1012500.7,421439,663962.2,945873.5,731889.6,675586.5,587612.1,670413.8,806375.3,603106.1,813254.4,680092.1,688311.6,755233.2,494988.4,331675.9,853971.6,757827.2,552822.1,714905.2
"Frac3_PEP0372_2","SYN0042","GENE0042",2,1140542.1,961558.9,891276.8,NA,995238.4,939687.1,1248615.4,823415.1,592790.8,661817.4,1215916.4,1095441.5,1064663.9,852582.2,1114797,652781.3,1243779.7,1210174.2,1448061.2,570184.8,1191108.7,1008812.8,1349767.4,1007580.1,1094340.8,931260.7,986680.8,1331959.6,983261.3,874500.6
"Frac3_PEP0373_2","SYN0036","GENE0036",4,3816003.4,3941752.5,2226618.1,4406806.3,5121867.2,NA,NA,3509081.2,NA,NA,NA,2954086.5,3102293,3769151.5,2602148.5,9594173.3,NA,NA,7968665.6,NA,NA,8786344.9,10695308.1,14049912.2,7763866.4,12146453.9,13126181.7,NA,10155617.8,NA
"Frac3_PEP0374_2","SYN0010","GENE0010",4,459165.1,398599.9,NA,431185.8,187334.7,653235.8,493490.9,732770.1,804212.5,406171.8,441001.9,384280,479583.6,390519.5,441770.7,519141.2,718695.8,404448.3,839398.5,488030.8,NA,470325.6,267335.2,544325.1,279491.3,650433.3,660339.1,624386.3,577067,487596.2
"Frac3_PEP0375_2","SYN0103","GENE0103",3,808655.6,440773,471388,573902.6,434089,NA,NA,NA,NA,NA,698632.4,666129.6,549740.1,NA,542529.6,839515.1,NA,NA,NA,1060246,1000283.5,1255633.3,1062527.6,1143959.2,874874.1,1538313.3,1293324.4,1098497.8,1258586.4,NA
"Frac3_PEP0376_2","SYN0059","GENE0059",4,2930974.1,1927559.2,1943694.9,NA,2324163.4,1772006.5,2792664.3,3610689.3,3088638.3,2688982,2134491.7,3036257.3,2282293,3352321.7,1824544,2108102.7,3387562.1,2772753.3,3275412.1,2496343,3420754.2,2208821.9,2887709.6,3029553.8,3891451.3,3943852.6,3182113.8,3505883.6,3096094.9,3212399.7
"Frac3_PEP0377_2","SYN0006","GENE0006",2,2987673.4,2732094.7,4553910.5,2548043.9,2354034.7,3542849.4,3508865.3,2984347.4,2132185.8,1728765,2590953.5,2831687.6,1988796.6,3951370.3,5202500.4,4504747.3,3183379.7,2647212.7,4228947.8,3249526.1,2969438,2817997.7,3056336.4,2374926.4,NA,3470842,3164671.3,3417560.7,3434825.1,2211105.7
"Frac3_PEP0378_2","SYN0131","GENE0131",2,799512.2,653918.4,592138.1,862245.5,834388.2,672421,626679.1,588922.2,1036770.4,1117520.2,838578.2,768266.8,648380.6,722769.9,814016.7,3223985.3,4001158.6,1876829.6,2036411.3,3242966.7,2116959.9,3614883.7,2417474.7,2500869.9,1818871.2,3465276.5,1748759.4,3468972.9,2942403.8,2293463.6
"Frac3_PEP0379_2","SYN0126","GENE0126",4,3889556,2267689.4,1919205.5,2393530.9,2426818.3,2800317.2,3402803.2,2419447.4,2339327.4,4748858.4,3450986.7,2874620.2,3373298.5,2769572.3,3287727,2651070.4,5813025.4,4452283.2,4636035,4823122.2,4455016.8,5342392.9,3061748.1,3980055.1,3517502,3932382.7,5889416.8,5675742.9,8013100.2,4076642.7
"Frac3_PEP0380_2","SYN0012","GENE0012",4,285046.7,210458.4,240616.9,286594.2,130719.7,280789.6,NA,241246.3,293787.3,157902.4,210047.9,374898.9,NA,171124.4,218023.9,231843.3,115966.6,134693.3,75942.5,211594.7,NA,157128.1,144833.5,150629.7,129244.5,100820,114531.1,95236.8,167647.2,107318.8
"Frac3_PEP0381_2","SYN0003","GENE0003",4,1340494.5,1914820.8,2042766.5,1399582.8,986083.6,NA,NA,NA,NA,1853187.8,1498360.5,1322694.6,1507407.9,1811477.8,1615772.1,NA,NA,4162418.8,NA,NA,2632554.2,3948830.7,4721013.2,4110876.7,4888175.9,4426793.7,NA,NA,4856515.4,NA
"Frac3_PEP0382_2","SYN0061","GENE0061",4,262782.3,NA,203517.9,130935.6,207485,281361.9,359561.6,198640.5,244920.4,466564.1,322815.6,235441,281739.3,252721.7,NA,379121,307760.5,245870.6,298904.3,221626.3,263090,289708.1,239678.7,384935.1,313121.8,NA,204097.3,173881.6,276805.2,280626.8
"Frac3_PEP0383_2","SYN0089","GENE0089",3,9808592.2,7464577.7,5962663.7,4823446,9133457.4,5107545.2,NA,NA,NA,NA,7304225.1,6962382,5673702.7,8548876.1,8766218.6,NA,NA,NA,NA,NA,4942432.5,5836496.5,8604631.1,5383916.8,7671197.5,NA,4003475.2,NA,NA,NA
"Frac3_PEP0384_2","SYN0090","GENE0090",3,870717.7,694418.2,595710.6,524925,512076.4,659456.5,899742,539912.3,635652.5,658265.2,937435.9,998750.6,851461.1,570025.3,585208.3,1239581.3,1586890.4,960483,978348.6,959649.8,741634.1,1877101.8,1054555.8,1110301.9,1421705.3,NA,1459385.3,1533552.8,771963.7,895197.4
"Frac3_PEP0385_2","SYN0065","GENE0065",3,125087.4,128884.4,240854.5,168378.9,240874.9,182579.2,155358.8,166822.9,265418.5,168768.8,149770.1,216695.3,178941.6,180053.3,136969.3,104320.7,112316.5,142525.5,139519.7,120553.8,82608.4,124894.4,204587.9,72641.2,124898,107761.5,151736,122635.6,125088.8,135866.2
"Frac3_PEP0386_2","SYN0106","GENE0106",2,357711.3,432318.9,358168.7,409644.5,328873.8,415654.6,347007.7,282547.6,233764.3,384689.1,233033.5,297779.4,322264.8,384292,375983.8,349899.4,453039.5,298522.6,381704.3,346698.9,376614.7,332948.7,265651.7,418083.4,325274.7,339908.1,261241.6,323383.6,461133.1,317992.8
"Frac3_PEP0387_2","SYN0044","GENE0044",2,350655.4,501070.5,491131.2,388500.7,580413,522121.3,378159.7,323327.7,498955.6,438954.9,387661.3,414488.4,378660.4,612601.6,319540.5,190542,310332.5,198174.2,215651.8,188322,155158.6,450455.3,405797.1,234696.5,295754.3,185794.2,314069.6,284080.4,177398.8,147726.6
"Frac3_PEP0388_2","SYN0024","GENE0024",2,182602.7,NA,265861.6,226816.6,390316.5,275727.4,141657.4,NA,247060.3,293187.5,180250.7,351816.7,205780,256941.9,282243.4,90421.3,117149.3,121038.9,144469.1,87715.1,96577.3,118047,78264.6,129054.5,79408,94402.9,101742.7,91382.4,99337,80268.6
"Frac3_PEP0389_2","SYN0053","GENE0053",4,10400137,7199750.1,10159684,7675589.2,7129840.6,9864110.3,10965968.7,8984736.8,7103605.2,10614344,5529910.7,7430451.2,8521497.5,9886466.3,7034076.1,6988126.7,7245969.4,2926605.2,3171146.7,4978241.5,5396149.9,5893377.4,4831178.7,4878847.1,4563606.5,6831816.1,NA,3305362.5,NA,4264375.4
