"Precursor.Id","Protein.Group","Genes","Proteotypic","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"Frac2_PEP0314_2","SYN0009","GENE0009",1,316660.6,381659.3,347142.3,281255.5,368335.6,484581.9,411089,497634.2,328130.7,323806.1,459029.7,488515.4,346687.3,376856.2,383773.8,250900.3,381594.6,325027.3,250991.2,381242.4,611139.5,322688.6,245150.1,218179.3,283855.8,254700.4,375989.2,386842.8,526439.7,456468.2
"Frac2_PEP0315_2","SYN0110","GENE0110",1,16365.4,23543.5,16691.2,21612.1,15001.3,15245.6,12112.1,17458,17351.6,26174.8,19541.4,16955.6,16883.8,14828.1,20688,7486.8,9065.6,10362.8,8683.8,10008.6,6948.7,10933.4,6676.6,8802.5,13017.9,11188.6,7666.9,9356.9,16391,7677.9
"Frac2_PEP0316_2","SYN0029","GENE0029",0,2700964.8,3508933.6,3713257.6,1929819.1,2686743.7,3325277.5,4494535.3,3040965.9,2573387,4011833.4,3002243.8,2531147.7,3035622,NA,2470770.5,2115592.6,1700546.7,1347016.9,1407687.7,1131346.4,2532843.9,813855.5,1639556.1,767215.6,1333171.7,NA,1041947,1568948.6,1524690.8,1021659.3
"Frac2_PEP0317_2","SYN0128","GENE0128",0,126767.3,126851,149174.9,114712.1,119217.3,NA,193005.5,NA,150284.7,135073.5,105610.8,179335.9,135358.5,115104.5,131595.1,146581.5,126090.2,110004.9,129937,137822.4,123484.5,110544.6,142059.3,129682.2,151303.7,88520.9,111189.6,194909.6,194790.3,163640
"Frac2_PEP0318_2","SYN0100","GENE0100",1,662740.7,NA,605908.3,614322.4,462411.5,NA,NA,NA,NA,NA,615438.9,578290.9,307705.1,533410.4,379650.9,336044.3,NA,324102.7,NA,258186.7,333443.3,697139,314712.7,361238.9,421945.9,NA,NA,NA,NA,NA
"Frac2_PEP0319_2","SYN0073","GENE0073",1,4572064.2,4421582.2,6691995,3433063.5,6088119,5833408.8,6014702.8,3492229,4793669.6,4661879.7,5787674.4,5636436.8,4364109,5503689.5,10262285.9,3312896,2301255.6,2363400.1,2006706,2028072,4070900.6,2755398.5,1515702.4,3258951.8,3728689.6,2337839.4,2794882.7,1950030.3,2301936.3,2225721.9
"Frac2_PEP0320_2","SYN0100","GENE0100",1,106769.4,93062.4,101595.6,117519.2,73515.2,NA,89053.8,NA,NA,NA,86892.5,83829.1,130038.6,91491.6,114864.9,NA,NA,244745.9,306156.7,NA,276690.3,337162.1,252867.3,265093.2,225342.1,NA,221833.8,NA,278653,222663.4
"Frac2_PEP0321_2","SYN0070","GENE0070",0,23003134,30367478.5,24721841.7,18145155.4,21121456.5,28583233.1,23885447.8,17164986.6,17411613.8,14451674.4,21335478.8,16804061.6,26162554.3,25284642,17730187.1,11888881.2,18705223.2,10420852.3,14822919.6,24558542,19219638.8,14353152.4,10637306.4,12000577.1,11456293.7,12183843.5,15365571.8,10838547,8733331.3,11178219.3
"Frac2_PEP0322_2","SYN0035","GENE0035",1,158719.1,135306.3,154588.3,101820,182679.8,391514.5,331144.8,342551.7,318677.3,278870.6,184092.7,112539.4,140117.6,212274.4,144341.6,193083.3,159724.3,211970.3,133325.2,196915.1,57940.2,58434,95772,64705.8,80703.7,192093.2,186152.6,161624.6,NA,162600.4
"Frac2_PEP0323_2","SYN0108","GENE0108",0,147393.9,210262.8,101319.2,144869.1,175197.8,NA,153361.8,NA,NA,NA,218465.6,193410.4,179208.2,281898.3,156608.7,NA,196664,194032,NA,153787.9,138053.3,NA,135373.2,195517.4,144630.8,157658.3,NA,NA,NA,NA
"Frac2_PEP0324_2","SYN0052","GENE0052",0,202822.1,337198.9,331715.1,130083.3,285887.8,250179.4,231024.1,NA,146692.1,130962.4,245283.2,NA,NA,286975.2,228847.1,243402.6,238333.8,249435.6,305387.6,341497.3,387323.9,241562.8,310901.4,312026.3,247946,NA,494085.8,262971.3,374187.4,NA
"Frac2_PEP0325_2","SYN0005","GENE0005",1,929445.7,952922.4,NA,923312.2,1230195.1,NA,NA,994626.3,NA,935305.1,NA,NA,NA,734750.4,1025205.8,602846.2,628651.4,1097409.4,531961.7,NA,NA,NA,775535.6,775181.2,1197092.1,1223378,670194.7,716652.1,855474,802219.6
"Frac2_PEP0326_2","SYN0120","GENE0120",0,2527722.5,1582075.6,1950718.8,1247145.3,928494.4,432142.3,758263,709757.2,387701.9,421363.7,1280883,1595945.4,1911525.2,1102271.3,1348995.2,381483.1,410258.8,368194.3,534921.2,421294.2,1099363.8,818376.5,804873.3,948261.7,875586.8,365052.3,463958.5,420237.8,392836.4,301292.4
"Frac2_PEP0327_2","SYN0024","GENE0024",0,634328.5,705400.7,701463.6,NA,640720.3,551973.2,996597,817034.6,725887.3,1058254.6,960466.1,625724.5,939251.5,656184.3,766804.7,919150.8,850068.7,716992.6,406532.9,1023091.5,660099.7,896545.3,716909.9,575327.7,778597.9,665058.1,1017774.3,510158.4,897826.1,870451.2
"Frac2_PEP0328_2","SYN0026","GENE0026",0,1768191.1,2854786.5,3360174.6,2586198.6,2293428.8,1322049.2,NA,1596910.8,NA,NA,2669594.1,2441691.6,2650419,2469240.3,3241525.5,NA,4338071.8,3348774.3,6280958.3,NA,NA,NA,10525359.8,NA,NA,4650447.6,NA,6533605.4,5806178.1,4249457.9
"Frac2_PEP0329_2","SYN0122","GENE0122",1,8453510.9,4180597.7,4887462.7,6738307.9,6724746.1,8512893.7,5185748.2,5901551.3,7463202,10048685.2,8735873.4,7413012.3,4645781.7,7745097.9,5854225.9,6483096.7,9036606.9,7698756.3,8167760.3,5018222.8,7343186.8,7495902,6067696.4,7041710.1,11981880.6,11354520.5,7314199.4,8083611.4,6189772.1,7114057
"Frac2_PEP0330_2","SYN0124","GENE0124",1,525463.9,441409.3,372271.4,444596.5,489516.3,700111.8,483759.8,442981.8,447794.3,461544.6,552166.3,576826.1,504912,476576.7,612746.7,NA,613442.8,493559.9,625654.7,348019.1,650521.1,630115.3,404439.4,701973.9,507948.9,716453,538487.9,444626.6,449791.6,278662.6
"Frac2_PEP0331_2","SYN0057","GENE0057",1,53154797.7,53983320.9,34887281.6,70701811.5,54902687.2,NA,NA,NA,53929702.6,NA,55230868.2,43226815.4,32022390.3,37286635.5,NA,NA,39865558,NA,NA,NA,108851326,73455222.6,52773778.9,72361578,61202514.7,58000544.3,NA,NA,NA,NA
"Frac2_PEP0332_2","SYN0002","GENE0002",1,1370639.3,776606.9,671492.3,1244095.4,1205337.3,NA,NA,NA,982679.5,1310611.7,1243034.6,1117773.6,1215130.4,852597.6,1179659.9,NA,1452502.3,NA,NA,NA,1854213.3,3206566.3,1934925.8,1751299,NA,NA,2671872.6,2078739.2,NA,2136536.7
"Frac2_PEP0333_2","SYN0102","GENE0102",1,3613967.7,4587755.8,3936047.1,4130438.1,2615327.2,6873008.7,8180216.9,10073569.1,9739227.9,8557995.6,3989121.8,6398401.8,3937585.1,7754257.9,4541537.8,9414652.6,9342008,13720056.7,10608546.8,10309992.8,3690214,4570956.8,4078580.8,2299640.6,7464569.9,5605118.7,8055919.8,6839833,10303982.3,9071346.9
"Frac2_PEP0334_2","SYN0120","GENE0120",1,1414111.9,2514576.8,2016546,1908019,1404397.3,1292510.4,2003347.4,2593704.4,1815327.1,1977802.6,1523516.4,1872631.3,2677238.6,1896109.8,1833741.2,596769.7,487484.1,765201.6,559438.6,644933.6,1113392.8,728882.2,536644.7,641400.1,525119.9,432060.2,575003.6,535628.7,599733.2,748416.8
"Frac2_PEP0335_2","SYN0007","GENE0007",0,NA,8368920.4,5773850.8,10555989.5,11762940.3,8069372.2,9556616.2,NA,7105871.4,4631465.2,8270935.8,6316949,NA,10138107.9,7042126,7636019.9,9695498.4,9542440,8185305.6,5263881.4,9267482.4,9935076.4,8541601,5453644.7,NA,NA,6464851.8,8200468.7,6898342.5,11532837.5
"Frac2_PEP0336_2","SYN0052","GENE0052",1,378215.2,396554.4,314937.7,267685.8,184801.5,NA,NA,NA,NA,NA,296632.9,316188.8,215600.8,225774.9,315800.3,334037.8,NA,NA,NA,309566.1,158810.6,229374.5,241769.2,213069.5,193449.2,NA,267501.4,NA,NA,NA
"Frac2_PEP0337_2","SYN0031","GENE0031",0,1431606.7,1523898.4,2352291.4,1489269.2,1546960.2,1679004.9,1023344,1754152.8,2082245.1,1978697.1,1404064.1,1364759.4,1653678.2,NA,NA,1299038.6,1489345.3,1334812.6,1646811.1,NA,1642566.1,1036298.8,1506670.9,1478543.1,1388696,1746505.7,1211100.7,2060622.9,1649088.6,1173672.7
"Frac2_PEP0338_2","SYN0077","GENE0077",1,NA,3621639.6,NA,4042558.3,NA,NA,NA,1020419.4,NA,579150.3,NA,3191103.2,1887527.3,3563668.8,3523284.7,256383,502534.2,334439,458494.6,358703.9,1917588.1,2888524.3,1362387.6,1607672.8,2448201.1,500615,299045.4,507969.4,383330,503147.6
"Frac2_PEP0339_2","SYN0004","GENE0004",1,364161.1,557687.2,555032.1,380236.2,393963,565083.6,382341.2,887240.2,500337.9,493283.4,564682.7,453008.8,638230.7,590654,573250.6,837865.7,945160.3,1169763.9,922437.8,1474258.3,908447.3,973384.2,1491839.3,1023627.3,1297341.3,1284584.9,1053771.3,1041172.5,929111,906833.2
"Frac2_PEP0340_2","SYN0107","GENE0107",1,3429531.3,2882613.9,2244344.1,3554445.5,5338070.3,2951030.8,4154589.2,3129694.8,5304018.9,4212503.7,4750725.6,5220811.1,4281280.1,3736108.2,2672285.3,3591249.3,3581093.2,2836380.3,2515340.1,1961692.9,2973141.3,3496315,3661551.9,3326263.1,3064835.2,3069155.9,2954957.6,3083472.4,3505037.5,2262032.4
"Frac2_PEP0341_2","SYN0012","GENE0012",1,403360.9,476454.3,516028.3,497742.3,529014.3,667036.7,641578.7,651087.6,406128.3,725431.1,540282.7,630494.1,475540.1,787770.5,594702.7,424953.3,329147.1,346168.3,296414.2,375798.9,232184.4,335400.9,226469.7,286650.7,209837.7,238965.7,231012,206020.5,298256.2,354994.7
"Frac2_PEP0342_2","SYN0075","GENE0075",1,487533.8,378618.5,NA,464452.2,401612.1,309079.6,393724.3,NA,356948.6,NA,284068.1,403436.1,NA,326919.4,227701.6,187527.1,203883.2,NA,194255.4,198513.9,NA,214936.2,141894.1,177747.2,272764.1,NA,NA,NA,167267.6,NA
"Frac2_PEP0343_2","SYN0098","GENE0098",0,623860.3,384808.4,324451.4,NA,289252,126097.2,127421.9,160857.5,155800.1,171099,368757.4,472568.3,450133.1,494802.2,726406.3,86238.8,109986.6,110829.3,105066.7,121844.1,259588.7,NA,NA,261796.8,378826.7,66655.6,48323.1,113421,102424.6,108989.1
"Frac2_PEP0344_2","SYN0114","GENE0114",1,NA,217595.1,268233.7,299475.3,316190.7,427037.9,235221.1,406120.3,280256.4,284684.6,292361,NA,227240.7,207131.5,206894.6,116045,182144.2,142088.8,NA,194326,166647.1,161367.6,237709.9,138214.6,160542.5,214180.2,166406.5,141450.5,247362.6,113412.1
"Frac2_PEP0345_2","SYN0070","GENE0070",1,2105056.5,1496415.6,3107409.2,2465531.5,2059309.9,NA,NA,NA,NA,NA,2866508.2,1967889.5,2215579,1577551.5,1977786.9,NA,NA,NA,1425260.6,NA,1438913.1,1360995.4,2688766.1,1585938.9,1385025.5,NA,NA,NA,2157274.7,NA
"Frac2_PEP0346_2","SYN0030","GENE0030",1,2629357.1,2590686.5,3216739,3670120.5,3800815,2292680.3,NA,NA,3632771.9,3614625.3,2377357.2,2957720.2,3630992.3,2815736.8,3767433.5,NA,1434208.7,NA,1279060.5,NA,1691694.7,1415081.3,1578988.9,1158628.6,2554592.3,NA,NA,NA,1129105.6,NA
"Frac2_PEP0347_2","SYN0052","GENE0052",1,370808.6,382269.7,389650.7,357931.9,247367.8,527000.5,808544.3,596673.2,526566,589221.1,NA,NA,326018.2,NA,352025.1,902955.5,707494.2,944453.4,611765.7,810446.4,504948.2,429137.8,631027.5,407136.7,NA,731921.9,NA,560941.2,602043,623850
"Frac2_PEP0348_2","SYN0021","GENE0021",0,273016.4,309902.6,144631.9,257307.8,243093.5,158321.9,135902.9,333146.9,288239.6,261381.7,198418.9,306268.1,184169.5,171971.1,223230.9,188224.9,225775.9,NA,270707.3,279736.5,228226.1,203127.6,209118.5,279518.8,315237.2,237512.7,213915.2,325969.8,321785.9,258460.1
"Frac2_PEP0349_2","SYN0018","GENE0018",1,5125258.9,5217732.2,2150119.8,2440685.3,4784183.4,3606006.6,4048714.2,1334464.9,5669304,3354473.9,5478481.7,3035983.7,4427764.2,3683833,3906017.4,1879167.9,2172628.4,2473334.1,2917713.4,2608770.3,3732881.9,2148430,2495667.5,2383681.9,1590756.1,2557907,2952944.2,2053495.2,2184707,1488636.6
"Frac2_PEP0350_2","SYN0034","GENE0034",0,2163218.7,2072715.7,2164800.1,2797452.1,2624826.5,1687831.5,3652517.7,2011582,1729230,2962511.6,2458893.6,3220261.8,2130737.6,2516910.6,2057988,NA,730264.8,851196.9,1311848.1,909793.7,1739558.1,NA,1281144.1,844738.3,NA,697874.4,1054366.6,974049,1331518.2,1089333.1
"Frac2_PEP0351_2","SYN0094","GENE0094",1,799850,569043.3,1251465,1003084,1101057,824688.2,1014880.7,983093.4,800783.1,NA,681187.7,972358.5,928363.8,978054.4,1360686,907434.6,897228.8,1028267,1101786.9,722168.9,1040343.5,944183,1086302,NA,682853.2,1489632.4,1019538.9,807890.9,787837.7,1040225.3
"Frac2_PEP0352_2","SYN0125","GENE0125",0,5896244.6,3186093,2265615.6,1882476.1,3619590.9,2776848.1,NA,NA,3475690.6,NA,3323506.2,3352003.9,2436934.8,2655352.1,2734802.6,NA,1931422,NA,1198347.9,NA,2816278.5,1600125.4,1851954.7,2485467.3,1568611.9,3351677.4,NA,NA,NA,NA
"Frac2_PEP0353_2","SYN0105","GENE0105",0,199559.9,NA,208950.1,166162.9,186981.6,249016.8,NA,169742.3,240599,NA,191051.9,254585.3,NA,217553,NA,354900.5,375725.5,388891.5,582104.5,NA,NA,366089.2,NA,325439.5,284913.9,NA,382458.7,NA,358994.3,320379.2
"Frac2_PEP0354_2","SYN0034","GENE0034",1,598865.4,585346.6,567680.7,277492.6,462794.2,1511687.8,1102713.4,1124388.3,890106.4,1413621.4,493744,380216,376343.2,385025.5,422246.1,1817019.1,1151094.1,1677361.6,1334024.6,NA,619435.3,427894.9,358156.2,668606.3,669672.3,1612540.1,1190625.5,1311409.6,1735997.8,1472866.2
"Frac2_PEP0355_2","SYN0095","GENE0095",0,12116933.6,9922742.4,5811579.4,11012482,8042438.4,6669717.5,7915142.5,6621801.6,9881832.2,6914364.3,8253904.9,6803508.1,7435057.7,6268212.6,7293842.9,16861277.5,22580376.2,12939157.1,15551348.5,18016325.5,16128157.1,19043678.8,14100782.1,NA,10455004.2,20563541.5,12302687.1,15834210.8,18367242.2,11044181.7
"Frac2_PEP0356_2","SYN0098","GENE0098",1,95022.2,150083.8,117963.3,111757.7,256178.8,191260.5,324910,272508.8,209412.1,314565.3,87129.4,108400.7,132890,119256.7,171654.9,394077.2,375151.8,263943,330524.8,323656.3,146363.8,95567,95218.6,177815.7,141323.5,558850.5,319862.7,244358.4,428494.3,261511.7
"Frac2_PEP0357_2","SYN0035","GENE0035",0,387738.9,281171.7,439866.6,433289.1,558964.7,829673.3,628127.9,722539.7,931046.6,1301662.5,418799.6,353236.8,290851.4,429828.5,491272.2,2900490.7,2549056,2166763.7,1226013.2,2104531.1,773016.3,749673,1000083.7,725179.8,595174.6,3064622.9,2491686,1621227.1,2082446.4,1542288.9
"Frac2_PEP0358_2","SYN0065","GENE0065",1,1434686.2,2016096.2,1263611.8,1219438.1,1620231.4,1948665.2,1840562.4,1797458.8,1026390.3,1645296.5,1329792.6,996414.4,1084733.2,1262445.5,2834835.2,766552,1104439.5,889411.3,762663.6,825627.6,1080721.5,1032444.5,610027.1,NA,869116.5,980321.1,742578.2,849773.6,772446.1,923549.2
"Frac2_PEP0359_2","SYN0082","GENE0082",0,689491.6,723810.4,NA,NA,817769.9,509629.3,943973.5,730994.5,786475.9,723094.6,891442.5,NA,674455.2,942984.9,894728,968027.4,NA,1469353,1327509.7,1440548,1121482.3,1425326.9,1690474.8,NA,NA,1511166.3,1219785.5,1474398.2,1441846.9,1021876.5
"Frac2_PEP0360_2","SYN0023","GENE0023",1,655765.5,565828,629212.7,494195.5,893752,308698.9,338365.2,321708.9,346935.1,286712.4,566194.8,705437.9,443597.5,657042.9,660046,249099.6,249555.4,350022.4,333546.1,188705.9,474120.2,575797.6,482682.9,546957.1,575787,365109.3,441264.6,498330.2,157371.3,453572.8
"Frac2_PEP0361_2","SYN0109","GENE0109",1,17977853.3,16883404.2,23352922.6,24672311.3,27544593.7,25496198.4,19058443.6,18638359.2,NA,21268487,14692125.2,23674034.8,15397917.1,19175246.5,21467129.3,26520735.1,20652336.4,23926461.7,24033165.1,23815246.7,17996847.1,17059563.9,17244353.6,20937224.8,31467978.7,16246142.4,18506514.9,12396005.8,18319240.1,22120341.1
"Frac2_PEP0362_2","SYN0080","GENE0080",1,278381.3,268508.4,214626.2,205833.6,158346.4,203661.9,NA,225070.6,183223.5,274935.6,NA,170785.5,NA,300129,221364.2,54211.4,63704.3,NA,47624.4,80572.3,57610.2,NA,38811.5,51097.2,58560.7,NA,42883.1,77684.6,93722.1,59915.1
"Frac2_PEP0363_2","SYN0100","GENE0100",0,337860.8,347808.7,248357.1,334825.3,429996.5,277673.4,341720.3,321892.4,311476.9,296003.9,293454.2,242037.8,172368.9,303343.2,266407.4,274763.4,195405.1,328793.7,NA,209644.4,227365.1,NA,177889.6,360366.6,277426.1,308542.5,307227.5,301292,212409.9,198477.9
"Frac2_PEP0364_2","SYN0055","GENE0055",0,3883287.4,1784089.7,2407153.2,4719113.8,3973023.8,4745285,NA,NA,2513684.9,NA,3667706.6,4070301.9,2773843.7,2256794.3,3597368.7,NA,NA,NA,NA,NA,2225544.3,1830896.2,2329228.9,1092408.6,1994641.9,NA,NA,2621481,1756848.4,NA
"Frac2_PEP0365_2","SYN0094","GENE0094",0,3254798.1,2023075.5,2501609.8,2959842.7,2219776.9,1585574.4,2913747.2,3220206.1,3103488,2579353.8,3449465.2,4510090.8,3782649.3,7330687,1991972.1,7024682.2,6200784,7227678,8110549.6,NA,8349546,7969064.1,4783104.4,3708839.9,3503137.6,6029091.6,NA,6101221.6,5284411.1,3259960.3
"Frac2_PEP0366_2","SYN0094","GENE0094",1,7892026.8,6761535.3,7306872.6,7098912.8,8468720.9,7973066.1,6268953.7,6565589.6,8388622.3,9009720,5945698.5,10478161.4,5689729.8,6085418.1,7750377,8873637.8,9864024.8,9263208.5,19991931.1,9808299,9425844.8,7711459.3,10693563.1,11956199,9134879.2,7950993.8,10549238.4,7920262.2,10806980.2,7264572.7
"Frac2_PEP0367_2","SYN0052","GENE0052",1,493644,514943.2,545997.7,824870.4,400702.8,NA,NA,NA,644584.1,NA,402689.1,427523.8,772280.7,485641.5,513558.6,954431.7,NA,NA,NA,NA,663790.7,541926.6,558699.1,520222,696318.9,NA,NA,NA,723051.3,NA
"Frac2_PEP0368_2","SYN0127","GENE0127",0,NA,4322843.6,3608213.9,4134807.3,3579780,1765808,1590154.6,2330275.7,2209452.7,2571002.9,3590599.2,3848083.9,4375636.4,NA,3891906.3,5141862.1,8422325.1,7583034.6,7931543.5,8066614.9,14817546,12978111.5,11807424.4,10572415.4,15651537.6,5781399.2,12664608.7,6595397.7,6652510.4,6519275.2
"Frac2_PEP0369_2","SYN0043","GENE0043",0,6992373.7,11345885.9,14501191.7,NA,12257424.2,11286541.1,13678843.5,NA,7413371.2,13932604.2,12783825.8,9799673,NA,13852572.4,16757206.3,19618438,23565626,21584019.4,14635835.2,15470374.4,30751389.8,24086646,14731844,18500721.3,9577957.6,15871767.8,18403047.2,24207547.4,15971896.5,15589975.8
"Frac2_PEP0370_2","SYN0034","GENE0034",1,12204700.9,15072896.1,15565690.5,13679581.6,14882257,10489053.7,NA,NA,NA,NA,10540433.9,13247806.8,14608009.3,14565065.1,21251986.5,NA,NA,7280414.5,7109365.9,NA,6522464.3,8597006.9,9072462.4,6653284.1,7708485.7,6869329.6,9042043.9,NA,NA,9429081.4
"Frac2_PEP0371_2","SYN0082","GENE0082",1,3868580.7,2472947.9,4969002.5,6084261.9,5382588.1,3687465.6,NA,NA,NA,NA,5028490.4,3451448.7,3790988.5,3469296.2,5569124.2,3337643.7,NA,3699008,NA,NA,NA,3922250.4,3581980.9,3909706.1,NA,NA,NA,3717654.3,NA,NA
"Frac2_PEP0372_2","SYN0041","GENE0041",0,36213.4,36908.7,40227.9,24908.7,45443.7,45411.1,53508.8,35589.1,36629.3,50674.4,38127.8,33041,55120.9,35946.9,43668.2,46433.2,32340.8,72125,23453.6,31383.2,34142.9,41800,36763,42803.1,42116.6,42785.6,71166.6,39028.6,NA,43816.9
"Frac2_PEP0373_2","SYN0083","GENE0083",0,9350564.9,10162436.7,6648694.5,7365507.4,8404592.8,8094914.6,NA,NA,5877859.1,7860399,6919115.6,4673645.8,NA,5547533.1,7606516.6,NA,NA,10591655.3,7096406.3,NA,NA,11811050.1,8779960.3,10557450.4,8292083.1,NA,NA,NA,8399691,8913513.6
"Frac2_PEP0374_2","SYN0085","GENE0085",0,105871.7,83025.1,135048.2,100673.6,107401.3,107810.2,209180.4,138607,113570.3,105613,98059.1,112435.6,138524.5,143123.5,120327.3,70709.9,NA,80027.5,63705.3,116869.8,92228.5,57462.5,85971.3,76721.3,50849.6,NA,52169,61050.7,101714.5,85063.9
"Frac2_PEP0375_2","SYN0079","GENE0079",1,67905.2,99352.1,98561,129162,167317.3,139653.2,147890.1,87656.8,95050.3,93612.2,103370.2,143419.2,140032.6,108117.5,113172.9,100833.8,86716.5,100687,132034.8,74461.4,115018.3,95866.3,102838.9,130827.1,84047.3,68338.5,75828.3,152382,118235,109932
"Frac2_PEP0376_2","SYN0128","GENE0128",1,825463,NA,621097.2,513687.1,NA,523937,NA,683592.2,619198.6,1045403,NA,NA,NA,559863.3,551168.5,1028681.2,646453.3,1210549.3,1395896.4,1219654.1,1480810.7,1105908.1,1270314.1,792343.1,1202979.9,1146313,966997.5,1051855.5,1744161.1,1033051.6
"Frac2_PEP0377_2","SYN0022","GENE0022",1,NA,858601.9,833706.7,936629.8,1412696,1390378.1,NA,NA,NA,1027704.1,1695086.4,NA,1007609.8,1226586.8,1121229.4,NA,NA,NA,NA,NA,517853.6,368699.8,448153.8,418679.6,413451.4,NA,NA,NA,NA,NA
"Frac2_PEP0378_2","SYN0094","GENE0094",0,675698.1,605220.7,540783.3,733410.5,1000562.4,NA,NA,NA,NA,711379.4,758973.1,542495.2,1283776,986109,729329.8,1178301.8,NA,1263387.3,1329184,1448614.7,1132189.5,809062.3,1051958.2,1600814.5,1866327,NA,NA,1113753.7,NA,1594693.4
"Frac2_PEP0379_2","SYN0079","GENE0079",1,1055605.1,834527.2,778596.7,1052731.3,1445559.2,1261775,1264092.8,1224497.7,1617009.2,1172340.7,1590522.7,809570.3,882613.3,930503.6,1393996,556055.5,380761.2,358473,485099.5,377501.6,NA,543533.7,329872.8,478179.5,515924.9,526650.4,779222,651834.8,449906.6,295865.5
"Frac2_PEP0380_2","SYN0063","GENE0063",1,NA,1003326.4,1621032.7,778886.2,1697171.9,662035.1,NA,NA,1416063.8,NA,1208218.5,931855.3,860839.7,841521.6,931969.9,NA,NA,621476.1,NA,NA,839212.4,901520.8,766905,958933.3,831794.7,NA,NA,NA,NA,NA
"Frac2_PEP0381_2","SYN0009","GENE0009",0,NA,256158.1,197014.7,NA,NA,141157.7,194840.2,224831.6,275175.5,296253.5,164330.1,NA,205822.6,222335.7,NA,251396,176144,236123.8,204933,NA,193847,195244.1,NA,NA,177757.8,232041.2,NA,167091,243705.6,NA
"Frac2_PEP0382_2","SYN0126","GENE0126",1,3166831.3,1557783.3,1749949.7,2106623.9,1750412.5,2076560.6,2024999.4,NA,2748862,1940381,2977935.6,1810813.7,2078759.3,1590660.3,2571407.8,4414669.9,2772154.4,2647521.8,3983053.3,2115896.2,3638394.4,2772588.8,5636747.1,5663256.7,3246464.2,3850741.5,5404584.4,3275555.6,4699898.2,3140764
"Frac2_PEP0383_2","SYN0089","GENE0089",0,1594922.5,1954374,2029544.1,1112274.1,NA,2258023.6,1601264,1705847,1111877.1,1200938.7,1383044.9,1984270.9,1381223.8,1399225.9,1694462.3,1013762.5,795396.1,980119.7,754162.9,1595019.7,NA,1763296.3,NA,1321648,1292732.2,1066422.4,NA,NA,745842.4,1231353.6
"Frac2_PEP0384_2","SYN0013","GENE0013",0,351035.3,502420.5,305111.2,193081.7,259197.9,274836.4,336035.7,NA,NA,NA,259214.9,238543.7,329191.6,190115.9,472175.2,NA,179276.9,NA,NA,NA,216569.6,164937.2,NA,320960.5,217786.6,254772.8,206030.3,NA,NA,263512.2
"Frac2_PEP0385_2","SYN0091","GENE0091",0,NA,NA,532391.8,503339.9,NA,NA,544294.4,530180,NA,523883.8,546128.1,605037.8,818147.8,527259,582705.5,863621.4,NA,1025076.4,NA,852746.6,977920.1,778616.2,1035853.7,689515.1,934298.1,620337.8,620814.6,956084.1,NA,686781.6
"Frac2_PEP0386_2","SYN0015","GENE0015",0,514116.1,1253300.5,668787.5,952244.5,967519.8,1113083.3,547945.5,1093441.5,950194.6,924846.7,955403.8,1150264,679276,1110821.3,685739.4,1435029.3,677892.4,NA,965200.2,NA,882448.9,702946.1,856603.9,1511912.4,548061.1,749395,743675.9,1145985.4,1066132.2,1258180.1
"Frac2_PEP0387_2","SYN0033","GENE0033",1,50635643.8,57559750.3,60650605.2,49817644.9,86349487.2,155410433.6,114318427.7,103462880.4,153652117.2,113735134.9,57444067.3,50107734.8,106091640.7,87354498.5,90074603.8,NA,43576084.4,34610320,51044735.6,28818201.9,26500100.3,21952166.7,37372092.3,18708257.4,32669912.2,29671119.7,40039888.1,37423326,NA,16569262.3
"Frac2_PEP0388_2","SYN0070","GENE0070",0,NA,371148.8,441006.8,NA,NA,1427619.3,1241550.4,782625,913795.1,1476843.7,348027.5,NA,403204.5,NA,NA,1645529.6,1481721.4,NA,1140125.5,1162484.8,523799.4,NA,388201.1,534953.4,354921.8,NA,NA,NA,1124488.7,1210950.2
"Frac2_PEP0389_2","SYN0115","GENE0115",0,59021.1,76340.6,56687.9,56188.1,68588.6,64921.4,67213.3,NA,66079.7,56981.6,55475.6,68175.9,NA,79124.7,78251.3,112199,105099.6,64542.6,86779.4,109462.5,78878.9,75472.2,93544.5,91224.9,79405.5,68948.4,100161.4,75996.6,127951.3,71969.8
"Frac2_PEP0390_2","SYN0073","GENE0073",1,7195981.5,6629670.2,4435947.2,3199017.9,3880262.6,3842570.2,2838556.6,4825993.9,4448752.7,4527386.8,3645011.6,4548105.1,5817499.9,7381362.6,5864965.7,4706888,4460279.6,5132138.8,6176410.8,4013212.6,4701714.9,4408889.1,3135592.7,3217684.3,5396760,5991266,5023856,4983394.2,NA,5384553.4
"Frac2_PEP0391_2","SYN0119","GENE0119",0,4810274.7,5628607.3,2673120.3,3991623.8,2932350.7,NA,3255570.8,4225227.6,5441952.6,5218986.4,5368801.3,3508891.1,3865511.3,3657365,4360662.5,4818737.1,3549146.7,5479611.9,5555119.5,3973284,5390202.7,6079155.3,3435632.2,3119193,7797250,4641170.9,4277940.1,3958974.3,5550094.3,3556188.2
